id,journal_name,crawl_date,paper_count
03044076,Journal of Econometrics,2024-09-20,2
00220515,Journal of Economic Literature,2024-09-20,0
08953309,Journal of Economic Perspectives,2024-09-20,0
00223808,Journal of Political Economy,2024-09-20,3
00472727,Journal of Public Economics,2024-09-20,3
15424766,Journal of the European Economic Association,2024-09-20,0
00346535,Review of Economics and Statistics,2024-09-20,0
00335533,Quarterly Journal of Economics,2024-09-20,0
00346527,Review of Economic Studies,2024-09-20,1
00031224,American Sociological Review,2024-09-20,2
03600572,Annual Review of Sociology,2024-09-20,0
02667215,European Sociological Review,2024-09-20,0
00377732,Social Forces,2024-09-20,2
00491241,Sociological Methods & Research,2024-09-20,0
00027162,Annals of the American Academy of Political and Social Science,2024-09-20,0
00280836,Nature,2024-09-20,0
23973374,Nature Human Behaviour,2024-09-20,4
00278424,PNAS,2024-09-20,3
00368075,Science,2024-09-20,0
23752548,Science Advances,2024-09-20,2
14751461,Socio-Economic Review,2024-09-20,1
2214594X,Comparative Migration Studies,2024-09-20,0
00207985,International Migration,2024-09-20,0
01979183,International Migration Review,2024-09-20,9
1369183X,Journal of Ethnic and Migration Studies,2024-09-20,3
00925853,American Journal of Political Science,2024-09-13,5
00030554,American Political Science Review,2024-09-13,0
10942939,Annual Review of Political Science,2024-09-13,0
00071234,British Journal of Political Science,2024-09-13,0
00104140,Comparative Political Studies,2024-09-13,1
00104159,Comparative Politics,2024-09-13,1
02613794,Electoral Studies,2024-09-13,2
03044130,European Journal of Political Research,2024-09-13,1
00208183,International Organization,2024-09-13,0
01622889,International Security,2024-09-13,0
00208833,International Studies Quarterly,2024-09-13,0
00220027,Journal of Conflict Resolution,2024-09-13,0
20522630,Journal of Experimental Political Science,2024-09-13,0
00223433,Journal of Peace Research,2024-09-13,1
09516298,Journal of Theoretical Politics,2024-09-13,0
03629805,Legislative Studies Quarterly,2024-09-13,0
10490965,PS: Political Science & Politics,2024-09-13,0
13540688,Party Politics,2024-09-13,0
10471987,Political Analysis,2024-09-13,0
01909320,Political Behavior,2024-09-13,1
09626298,Political Geography,2024-09-13,2
0162895X,Political Psychology,2024-09-13,0
20498470,Political Science Research and Methods,2024-09-13,0
00485829,Public Choice,2024-09-13,2
0033362X,Public Opinion Quarterly,2024-09-13,0
15540626,Quarterly Journal of Political Science,2024-09-13,0
20531680,Research & Politics,2024-09-13,0
00223816,Journal of Politics,2024-09-13,0
01402382,West European Politics,2024-09-13,2
00438871,World Politics,2024-09-13,0
19457782,AEJ: Applied Economics,2024-09-13,0
19457731,AEJ: Economic Policy,2024-09-13,0
00028282,American Economic Review,2024-09-13,0
19411383,Annual Review of Economics,2024-09-13,0
00129682,Econometrica,2024-09-13,0
00130133,Economic Journal,2024-09-13,1
02664658,Economic Policy,2024-09-13,0
00142921,European Economic Review,2024-09-13,5
03044076,Journal of Econometrics,2024-09-13,2
00220515,Journal of Economic Literature,2024-09-13,20
08953309,Journal of Economic Perspectives,2024-09-13,0
00223808,Journal of Political Economy,2024-09-13,2
00472727,Journal of Public Economics,2024-09-13,1
15424766,Journal of the European Economic Association,2024-09-13,1
00346535,Review of Economics and Statistics,2024-09-13,0
00335533,Quarterly Journal of Economics,2024-09-13,1
00346527,Review of Economic Studies,2024-09-13,3
00031224,American Sociological Review,2024-09-13,0
03600572,Annual Review of Sociology,2024-09-13,0
02667215,European Sociological Review,2024-09-13,0
00377732,Social Forces,2024-09-13,3
00491241,Sociological Methods & Research,2024-09-13,0
00027162,Annals of the American Academy of Political and Social Science,2024-09-13,14
00280836,Nature,2024-09-13,0
23973374,Nature Human Behaviour,2024-09-13,2
00278424,PNAS,2024-09-13,6
00368075,Science,2024-09-13,4
23752548,Science Advances,2024-09-13,2
14751461,Socio-Economic Review,2024-09-13,2
2214594X,Comparative Migration Studies,2024-09-13,0
00207985,International Migration,2024-09-13,1
01979183,International Migration Review,2024-09-13,4
1369183X,Journal of Ethnic and Migration Studies,2024-09-13,4
00925853,American Journal of Political Science,2024-09-06,5
00030554,American Political Science Review,2024-09-06,1
10942939,Annual Review of Political Science,2024-09-06,0
00071234,British Journal of Political Science,2024-09-06,0
00104140,Comparative Political Studies,2024-09-06,2
00104159,Comparative Politics,2024-09-06,0
02613794,Electoral Studies,2024-09-06,0
03044130,European Journal of Political Research,2024-09-06,4
00208183,International Organization,2024-09-06,1
01622889,International Security,2024-09-06,0
00208833,International Studies Quarterly,2024-09-06,0
00220027,Journal of Conflict Resolution,2024-09-06,0
20522630,Journal of Experimental Political Science,2024-09-06,0
00223433,Journal of Peace Research,2024-09-06,0
09516298,Journal of Theoretical Politics,2024-09-06,0
03629805,Legislative Studies Quarterly,2024-09-06,2
10490965,PS: Political Science & Politics,2024-09-06,0
13540688,Party Politics,2024-09-06,1
10471987,Political Analysis,2024-09-06,0
01909320,Political Behavior,2024-09-06,2
09626298,Political Geography,2024-09-06,5
0162895X,Political Psychology,2024-09-06,6
20498470,Political Science Research and Methods,2024-09-06,0
00485829,Public Choice,2024-09-06,4
0033362X,Public Opinion Quarterly,2024-09-06,0
15540626,Quarterly Journal of Political Science,2024-09-06,0
20531680,Research & Politics,2024-09-06,2
00223816,Journal of Politics,2024-09-06,10
01402382,West European Politics,2024-09-06,0
00438871,World Politics,2024-09-06,0
19457782,AEJ: Applied Economics,2024-09-06,0
19457731,AEJ: Economic Policy,2024-09-06,0
00028282,American Economic Review,2024-09-06,0
19411383,Annual Review of Economics,2024-09-06,0
00129682,Econometrica,2024-09-06,0
00130133,Economic Journal,2024-09-06,1
02664658,Economic Policy,2024-09-06,0
00142921,European Economic Review,2024-09-06,23
03044076,Journal of Econometrics,2024-09-06,2
00220515,Journal of Economic Literature,2024-09-06,0
08953309,Journal of Economic Perspectives,2024-09-06,0
00223808,Journal of Political Economy,2024-09-06,1
00472727,Journal of Public Economics,2024-09-06,2
15424766,Journal of the European Economic Association,2024-09-06,0
00346535,Review of Economics and Statistics,2024-09-06,0
00335533,Quarterly Journal of Economics,2024-09-06,1
00346527,Review of Economic Studies,2024-09-06,2
00031224,American Sociological Review,2024-09-06,0
03600572,Annual Review of Sociology,2024-09-06,0
02667215,European Sociological Review,2024-09-06,0
00377732,Social Forces,2024-09-06,14
00491241,Sociological Methods & Research,2024-09-06,1
00280836,Nature,2024-09-06,0
23973374,Nature Human Behaviour,2024-09-06,1
00278424,PNAS,2024-09-06,5
00368075,Science,2024-09-06,3
23752548,Science Advances,2024-09-06,1
2214594X,Comparative Migration Studies,2024-09-06,1
00207985,International Migration,2024-09-06,1
01979183,International Migration Review,2024-09-06,8
1369183X,Journal of Ethnic and Migration Studies,2024-09-06,0
00925853,American Journal of Political Science,2024-08-30,3
00030554,American Political Science Review,2024-08-30,0
10942939,Annual Review of Political Science,2024-08-30,0
00071234,British Journal of Political Science,2024-08-30,0
00104140,Comparative Political Studies,2024-08-30,1
00104159,Comparative Politics,2024-08-30,1
02613794,Electoral Studies,2024-08-30,4
03044130,European Journal of Political Research,2024-08-30,1
00208183,International Organization,2024-08-30,2
01622889,International Security,2024-08-30,7
00208833,International Studies Quarterly,2024-08-30,1
00220027,Journal of Conflict Resolution,2024-08-30,1
20522630,Journal of Experimental Political Science,2024-08-30,1
00223433,Journal of Peace Research,2024-08-30,2
09516298,Journal of Theoretical Politics,2024-08-30,2
03629805,Legislative Studies Quarterly,2024-08-30,3
10490965,PS: Political Science & Politics,2024-08-30,1
13540688,Party Politics,2024-08-30,3
10471987,Political Analysis,2024-08-30,0
01909320,Political Behavior,2024-08-30,2
09626298,Political Geography,2024-08-30,4
0162895X,Political Psychology,2024-08-30,5
20498470,Political Science Research and Methods,2024-08-30,0
00485829,Public Choice,2024-08-30,1
0033362X,Public Opinion Quarterly,2024-08-30,0
15540626,Quarterly Journal of Political Science,2024-08-30,0
20531680,Research & Politics,2024-08-30,3
00223816,Journal of Politics,2024-08-30,0
01402382,West European Politics,2024-08-30,1
00438871,World Politics,2024-08-30,0
19457782,AEJ: Applied Economics,2024-08-30,0
19457731,AEJ: Economic Policy,2024-08-30,0
00028282,American Economic Review,2024-08-30,10
19411383,Annual Review of Economics,2024-08-30,0
00129682,Econometrica,2024-08-30,0
00130133,Economic Journal,2024-08-30,0
02664658,Economic Policy,2024-08-30,0
00142921,European Economic Review,2024-08-30,9
03044076,Journal of Econometrics,2024-08-30,4
00220515,Journal of Economic Literature,2024-08-30,0
08953309,Journal of Economic Perspectives,2024-08-30,0
00223808,Journal of Political Economy,2024-08-30,10
00472727,Journal of Public Economics,2024-08-30,9
15424766,Journal of the European Economic Association,2024-08-30,0
00346535,Review of Economics and Statistics,2024-08-30,20
00335533,Quarterly Journal of Economics,2024-08-30,0
00346527,Review of Economic Studies,2024-08-30,1
00031224,American Sociological Review,2024-08-30,2
03600572,Annual Review of Sociology,2024-08-30,0
02667215,European Sociological Review,2024-08-30,0
00377732,Social Forces,2024-08-30,3
00491241,Sociological Methods & Research,2024-08-30,0
00280836,Nature,2024-08-30,1
23973374,Nature Human Behaviour,2024-08-30,7
00278424,PNAS,2024-08-30,3
00368075,Science,2024-08-30,1
23752548,Science Advances,2024-08-30,0
2214594X,Comparative Migration Studies,2024-08-30,2
00207985,International Migration,2024-08-30,2
01979183,International Migration Review,2024-08-30,2
1369183X,Journal of Ethnic and Migration Studies,2024-08-30,19
00925853,American Journal of Political Science,2024-08-23,2
00030554,American Political Science Review,2024-08-23,3
10942939,Annual Review of Political Science,2024-08-23,0
00071234,British Journal of Political Science,2024-08-23,0
00104140,Comparative Political Studies,2024-08-23,1
00104159,Comparative Politics,2024-08-23,0
02613794,Electoral Studies,2024-08-23,0
03044130,European Journal of Political Research,2024-08-23,0
00208183,International Organization,2024-08-23,1
01622889,International Security,2024-08-23,0
00208833,International Studies Quarterly,2024-08-23,1
00220027,Journal of Conflict Resolution,2024-08-23,1
20522630,Journal of Experimental Political Science,2024-08-23,0
00223433,Journal of Peace Research,2024-08-23,1
09516298,Journal of Theoretical Politics,2024-08-23,0
03629805,Legislative Studies Quarterly,2024-08-23,0
10490965,PS: Political Science & Politics,2024-08-23,0
13540688,Party Politics,2024-08-23,3
10471987,Political Analysis,2024-08-23,0
01909320,Political Behavior,2024-08-23,1
09626298,Political Geography,2024-08-23,1
0162895X,Political Psychology,2024-08-23,0
20498470,Political Science Research and Methods,2024-08-23,0
00485829,Public Choice,2024-08-23,0
0033362X,Public Opinion Quarterly,2024-08-23,0
15540626,Quarterly Journal of Political Science,2024-08-23,0
20531680,Research & Politics,2024-08-23,2
00223816,Journal of Politics,2024-08-23,0
01402382,West European Politics,2024-08-23,0
00438871,World Politics,2024-08-23,0
19457782,AEJ: Applied Economics,2024-08-23,0
19457731,AEJ: Economic Policy,2024-08-23,0
00028282,American Economic Review,2024-08-23,0
19411383,Annual Review of Economics,2024-08-23,23
00129682,Econometrica,2024-08-23,0
02664658,Economic Policy,2024-08-23,1
00142921,European Economic Review,2024-08-23,2
03044076,Journal of Econometrics,2024-08-23,0
00220515,Journal of Economic Literature,2024-08-23,0
08953309,Journal of Economic Perspectives,2024-08-23,0
00223808,Journal of Political Economy,2024-08-23,4
00472727,Journal of Public Economics,2024-08-23,2
15424766,Journal of the European Economic Association,2024-08-23,0
00346535,Review of Economics and Statistics,2024-08-23,0
00335533,Quarterly Journal of Economics,2024-08-23,0
00346527,Review of Economic Studies,2024-08-23,3
00031224,American Sociological Review,2024-08-23,0
03600572,Annual Review of Sociology,2024-08-23,0
02667215,European Sociological Review,2024-08-23,0
00491241,Sociological Methods & Research,2024-08-23,2
00280836,Nature,2024-08-23,0
23973374,Nature Human Behaviour,2024-08-23,2
00278424,PNAS,2024-08-23,6
00368075,Science,2024-08-23,3
23752548,Science Advances,2024-08-23,3
2214594X,Comparative Migration Studies,2024-08-23,0
00207985,International Migration,2024-08-23,2
01979183,International Migration Review,2024-08-23,1
1369183X,Journal of Ethnic and Migration Studies,2024-08-23,5
00027162,Annals of the American Academy of Political and Social Science,2026-01-09,0
00028282,American Economic Review,2026-01-09,0
00029602,American Journal of Sociology,2026-01-09,2
00030554,American Political Science Review,2026-01-09,0
00031224,American Sociological Review,2026-01-09,0
00071234,British Journal of Political Science,2026-01-09,1
00104140,Comparative Political Studies,2026-01-09,1
00104159,Comparative Politics,2026-01-09,0
00129682,Econometrica,2026-01-09,0
00130133,Economic Journal,2026-01-09,3
00157120,Foreign Affairs,2026-01-09,0
0017257X,Government and Opposition,2026-01-09,0
00207985,International Migration,2026-01-09,3
00208183,International Organization,2026-01-09,0
00208833,International Studies Quarterly,2026-01-09,0
00219916,Journal of Communication,2026-01-09,0
00220027,Journal of Conflict Resolution,2026-01-09,1
00220515,Journal of Economic Literature,2026-01-09,0
0022166X,Journal of Human Resources,2026-01-09,0
00223433,Journal of Peace Research,2026-01-09,0
00223808,Journal of Political Economy,2026-01-09,11
00223816,Journal of Politics,2026-01-09,3
00278424,PNAS,2026-01-09,12
00280836,Nature,2026-01-09,1
00286060,New Left Review,2026-01-09,10
00323217,Political Studies,2026-01-09,3
00323292,Politics & Society,2026-01-09,1
00333298,Public Administration,2026-01-09,0
00333352,Public Administration Review,2026-01-09,1
0033362X,Public Opinion Quarterly,2026-01-09,2
00335533,Quarterly Journal of Economics,2026-01-09,1
00346527,Review of Economic Studies,2026-01-09,0
00346535,Review of Economics and Statistics,2026-01-09,0
00368075,Science,2026-01-09,1
00377732,Social Forces,2026-01-09,0
00438871,World Politics,2026-01-09,0
00472727,Journal of Public Economics,2026-01-09,2
00483915,Philosophy & Public Affairs,2026-01-09,1
00491241,Sociological Methods & Research,2026-01-09,0
00703370,Demography,2026-01-09,0
00811750,Sociological Methodology,2026-01-09,0
00905917,Political Theory,2026-01-09,2
00925853,American Journal of Political Science,2026-01-09,2
00936502,Communication Research,2026-01-09,0
00987921,Population and Development Review,2026-01-09,1
01402382,West European Politics,2026-01-09,1
01419870,Ethnic and Racial Studies,2026-01-09,13
01622889,International Security,2026-01-09,0
0162895X,Political Psychology,2026-01-09,1
0190292X,Policy Studies Journal,2026-01-09,0
01909320,Political Behavior,2026-01-09,0
01979183,International Migration Review,2026-01-09,3
02613794,Electoral Studies,2026-01-09,3
02664658,Economic Policy,2026-01-09,0
02667215,European Sociological Review,2026-01-09,0
03044076,Journal of Econometrics,2026-01-09,3
03044130,European Journal of Political Research,2026-01-09,2
03055736,Policy and Politics,2026-01-09,9
03600572,Annual Review of Sociology,2026-01-09,0
03629805,Legislative Studies Quarterly,2026-01-09,0
0734306X,Journal of Labor Economics,2026-01-09,1
07352751,Sociological Theory,2026-01-09,1
08953309,Journal of Economic Perspectives,2026-01-09,0
09516328,Journal of Refugee Studies,2026-01-09,2
09521895,Governance,2026-01-09,0
09593780,Global Environmental Change: Human and Policy Dimensions,2026-01-09,3
09626298,Political Geography,2026-01-09,2
09638016,Journal of Political Philosophy,2026-01-09,0
09644016,Environmental Politics,2026-01-09,1
09692290,Review of International Political Economy,2026-01-09,7
10455736,Journal of Democracy,2026-01-09,16
10471987,Political Analysis,2026-01-09,0
10490965,PS: Political Science & Politics,2026-01-09,10
10531858,Journal of Public Administration Research and Theory,2026-01-09,0
10584609,Political Communication,2026-01-09,2
1060586X,Post-Soviet Affairs,2026-01-09,1
10659129,Political Research Quarterly,2026-01-09,2
10836101,Journal of Computer-Mediated Communication,2026-01-09,0
10942939,Annual Review of Political Science,2026-01-09,1
13501763,Journal of European Public Policy,2026-01-09,3
13510347,Democratization,2026-01-09,5
13523260,Contemporary Security Policy,2026-01-09,3
13540688,Party Politics,2026-01-09,2
13563467,New Political Economy,2026-01-09,1
13608746,South European Society and Politics,2026-01-09,1
13684221,Econometrics Journal,2026-01-09,1
13691481,British Journal of Politics & International Relations,2026-01-09,8
1369183X,Journal of Ethnic and Migration Studies,2026-01-09,6
14494035,Policy and Society,2026-01-09,0
14614448,New Media & Society,2026-01-09,15
14623528,Journal of Genocide Research,2026-01-09,2
14650045,Geopolitics,2026-01-09,1
14651165,European Union Politics,2026-01-09,1
14693062,Climate Policy,2026-01-09,1
14742837,Social Movement Studies,2026-01-09,0
14751461,Socio-Economic Review,2026-01-09,0
15206688,Journal of Policy Analysis and Management,2026-01-09,5
15219488,International Studies Review,2026-01-09,0
15263800,Global Environmental Politics,2026-01-09,0
15375927,Perspectives on Politics,2026-01-09,1
15424766,Journal of the European Economic Association,2026-01-09,2
15435938,Annual Review of Environment and Resources,2026-01-09,0
15448444,Population Space and Place,2026-01-09,0
15540626,Quarterly Journal of Political Science,2026-01-09,0
15597431,Review of International Organizations,2026-01-09,2
1743923X,Politics & Gender,2026-01-09,2
17485983,Regulation & Governance,2026-01-09,2
17495679,International Political Sociology,2026-01-09,0
17506816,Review of Environmental Economics and Policy,2026-01-09,0
17529719,International Theory,2026-01-09,0
17557739,European Political Science Review,2026-01-09,0
17577780,Wiley Interdisciplinary Reviews: Climate Change,2026-01-09,1
1758678X,Nature Climate Change,2026-01-09,1
17597323,Quantitative Economics,2026-01-09,0
19312458,Communication Methods and Measures,2026-01-09,0
19401612,International Journal of Press-Politics,2026-01-09,0
19411340,Annual Review of Resource Economics,2026-01-09,0
19411383,Annual Review of Economics,2026-01-09,0
19442866,Policy and Internet,2026-01-09,0
19457669,AEJ: Microeconomics,2026-01-09,0
19457731,AEJ: Economic Policy,2026-01-09,0
19457782,AEJ: Applied Economics,2026-01-09,0
20411723,Nature Communications,2026-01-09,12
20498470,Political Science Research and Methods,2026-01-09,4
20522630,Journal of Experimental Political Science,2026-01-09,0
20524463,Scientific Data,2026-01-09,7
20531680,Research & Politics,2026-01-09,0
20563051,Social Media + Society,2026-01-09,2
20566085,Journal of Race Ethnicity and Politics,2026-01-09,0
21599165,East European Politics,2026-01-09,3
21670811,Digital Journalism,2026-01-09,2
2214594X,Comparative Migration Studies,2026-01-09,2
23306696,Sociological Science,2026-01-09,6
23335955,Journal of the Association of Environmental and Resource Economists,2026-01-09,9
23752548,Science Advances,2026-01-09,0
23973374,Nature Human Behaviour,2026-01-09,6
23989629,Nature Sustainability,2026-01-09,7
25898116,Earth System Governance,2026-01-09,3
25903330,One Earth,2026-01-09,5
2640205X,AER: Insights,2026-01-09,0
26618001,npj Urban Sustainability,2026-01-09,7
00027162,Annals of the American Academy of Political and Social Science,2026-01-16,0
00028282,American Economic Review,2026-01-16,0
00029602,American Journal of Sociology,2026-01-16,0
00030554,American Political Science Review,2026-01-16,1
00031224,American Sociological Review,2026-01-16,1
00071234,British Journal of Political Science,2026-01-16,0
00104140,Comparative Political Studies,2026-01-16,0
00104159,Comparative Politics,2026-01-16,0
00129682,Econometrica,2026-01-16,0
00130133,Economic Journal,2026-01-16,6
00157120,Foreign Affairs,2026-01-16,0
0017257X,Government and Opposition,2026-01-16,0
00207985,International Migration,2026-01-16,1
00208183,International Organization,2026-01-16,2
00208833,International Studies Quarterly,2026-01-16,1
00219916,Journal of Communication,2026-01-16,0
00220027,Journal of Conflict Resolution,2026-01-16,0
00220515,Journal of Economic Literature,2026-01-16,0
0022166X,Journal of Human Resources,2026-01-16,5
00223433,Journal of Peace Research,2026-01-16,0
00223808,Journal of Political Economy,2026-01-16,0
00223816,Journal of Politics,2026-01-16,0
00278424,PNAS,2026-01-16,7
00280836,Nature,2026-01-16,0
00286060,New Left Review,2026-01-16,0
00323217,Political Studies,2026-01-16,0
00323292,Politics & Society,2026-01-16,0
00333298,Public Administration,2026-01-16,0
00333352,Public Administration Review,2026-01-16,1
0033362X,Public Opinion Quarterly,2026-01-16,3
00335533,Quarterly Journal of Economics,2026-01-16,2
00346527,Review of Economic Studies,2026-01-16,1
00346535,Review of Economics and Statistics,2026-01-16,0
00368075,Science,2026-01-16,0
00377732,Social Forces,2026-01-16,4
00438871,World Politics,2026-01-16,0
00472727,Journal of Public Economics,2026-01-16,2
00483915,Philosophy & Public Affairs,2026-01-16,2
00491241,Sociological Methods & Research,2026-01-16,0
00703370,Demography,2026-01-16,1
00811750,Sociological Methodology,2026-01-16,0
00905917,Political Theory,2026-01-16,2
00925853,American Journal of Political Science,2026-01-16,0
00936502,Communication Research,2026-01-16,0
00987921,Population and Development Review,2026-01-16,2
01402382,West European Politics,2026-01-16,2
01419870,Ethnic and Racial Studies,2026-01-16,7
01622889,International Security,2026-01-16,0
0162895X,Political Psychology,2026-01-16,0
0190292X,Policy Studies Journal,2026-01-16,5
01909320,Political Behavior,2026-01-16,0
01979183,International Migration Review,2026-01-16,4
02613794,Electoral Studies,2026-01-16,5
02664658,Economic Policy,2026-01-16,0
02667215,European Sociological Review,2026-01-16,3
03044076,Journal of Econometrics,2026-01-16,2
03044130,European Journal of Political Research,2026-01-16,2
03055736,Policy and Politics,2026-01-16,0
03600572,Annual Review of Sociology,2026-01-16,0
03629805,Legislative Studies Quarterly,2026-01-16,0
0734306X,Journal of Labor Economics,2026-01-16,0
07352751,Sociological Theory,2026-01-16,1
08953309,Journal of Economic Perspectives,2026-01-16,0
09516328,Journal of Refugee Studies,2026-01-16,6
09521895,Governance,2026-01-16,2
09593780,Global Environmental Change: Human and Policy Dimensions,2026-01-16,2
09626298,Political Geography,2026-01-16,4
09638016,Journal of Political Philosophy,2026-01-16,0
09644016,Environmental Politics,2026-01-16,1
09692290,Review of International Political Economy,2026-01-16,1
10455736,Journal of Democracy,2026-01-16,0
10471987,Political Analysis,2026-01-16,1
10490965,PS: Political Science & Politics,2026-01-16,1
10531858,Journal of Public Administration Research and Theory,2026-01-16,2
10584609,Political Communication,2026-01-16,1
1060586X,Post-Soviet Affairs,2026-01-16,0
10659129,Political Research Quarterly,2026-01-16,1
10836101,Journal of Computer-Mediated Communication,2026-01-16,0
10942939,Annual Review of Political Science,2026-01-16,0
13501763,Journal of European Public Policy,2026-01-16,1
13510347,Democratization,2026-01-16,0
13523260,Contemporary Security Policy,2026-01-16,1
13540688,Party Politics,2026-01-16,2
13563467,New Political Economy,2026-01-16,2
13608746,South European Society and Politics,2026-01-16,1
13684221,Econometrics Journal,2026-01-16,1
13691481,British Journal of Politics & International Relations,2026-01-16,0
1369183X,Journal of Ethnic and Migration Studies,2026-01-16,2
14494035,Policy and Society,2026-01-16,1
14614448,New Media & Society,2026-01-16,4
14623528,Journal of Genocide Research,2026-01-16,0
14650045,Geopolitics,2026-01-16,0
14651165,European Union Politics,2026-01-16,0
14693062,Climate Policy,2026-01-16,0
14742837,Social Movement Studies,2026-01-16,2
14751461,Socio-Economic Review,2026-01-16,2
15206688,Journal of Policy Analysis and Management,2026-01-16,2
15219488,International Studies Review,2026-01-16,2
15263800,Global Environmental Politics,2026-01-16,0
15375927,Perspectives on Politics,2026-01-16,8
15424766,Journal of the European Economic Association,2026-01-16,0
15435938,Annual Review of Environment and Resources,2026-01-16,0
15448444,Population Space and Place,2026-01-16,4
15540626,Quarterly Journal of Political Science,2026-01-16,0
15597431,Review of International Organizations,2026-01-16,0
1743923X,Politics & Gender,2026-01-16,0
17485983,Regulation & Governance,2026-01-16,0
17495679,International Political Sociology,2026-01-16,0
17506816,Review of Environmental Economics and Policy,2026-01-16,0
17529719,International Theory,2026-01-16,1
17557739,European Political Science Review,2026-01-16,0
17577780,Wiley Interdisciplinary Reviews: Climate Change,2026-01-16,0
1758678X,Nature Climate Change,2026-01-16,2
17597323,Quantitative Economics,2026-01-16,0
19312458,Communication Methods and Measures,2026-01-16,0
19401612,International Journal of Press-Politics,2026-01-16,0
19411340,Annual Review of Resource Economics,2026-01-16,0
19411383,Annual Review of Economics,2026-01-16,0
19442866,Policy and Internet,2026-01-16,1
19457669,AEJ: Microeconomics,2026-01-16,0
19457731,AEJ: Economic Policy,2026-01-16,0
19457782,AEJ: Applied Economics,2026-01-16,0
20411723,Nature Communications,2026-01-16,5
20498470,Political Science Research and Methods,2026-01-16,3
20522630,Journal of Experimental Political Science,2026-01-16,0
20524463,Scientific Data,2026-01-16,0
20531680,Research & Politics,2026-01-16,3
20563051,Social Media + Society,2026-01-16,0
20566085,Journal of Race Ethnicity and Politics,2026-01-16,1
21599165,East European Politics,2026-01-16,1
21670811,Digital Journalism,2026-01-16,0
2214594X,Comparative Migration Studies,2026-01-16,0
23306696,Sociological Science,2026-01-16,0
23335955,Journal of the Association of Environmental and Resource Economists,2026-01-16,0
23752548,Science Advances,2026-01-16,0
23973374,Nature Human Behaviour,2026-01-16,1
23989629,Nature Sustainability,2026-01-16,0
25898116,Earth System Governance,2026-01-16,1
25903330,One Earth,2026-01-16,0
2640205X,AER: Insights,2026-01-16,0
26618001,npj Urban Sustainability,2026-01-16,4
00027162,Annals of the American Academy of Political and Social Science,2026-01-23,0
00028282,American Economic Review,2026-01-23,0
00029602,American Journal of Sociology,2026-01-23,0
00030554,American Political Science Review,2026-01-23,2
00031224,American Sociological Review,2026-01-23,2
00071234,British Journal of Political Science,2026-01-23,3
00104140,Comparative Political Studies,2026-01-23,2
00104159,Comparative Politics,2026-01-23,0
00129682,Econometrica,2026-01-23,0
00130133,Economic Journal,2026-01-23,3
00157120,Foreign Affairs,2026-01-23,0
0017257X,Government and Opposition,2026-01-23,1
00207985,International Migration,2026-01-23,5
00208183,International Organization,2026-01-23,0
00208833,International Studies Quarterly,2026-01-23,0
00219916,Journal of Communication,2026-01-23,0
00220027,Journal of Conflict Resolution,2026-01-23,1
00220515,Journal of Economic Literature,2026-01-23,0
0022166X,Journal of Human Resources,2026-01-23,0
00223433,Journal of Peace Research,2026-01-23,6
00223808,Journal of Political Economy,2026-01-23,0
00223816,Journal of Politics,2026-01-23,0
00278424,PNAS,2026-01-23,5
00280836,Nature,2026-01-23,0
00286060,New Left Review,2026-01-23,0
00323217,Political Studies,2026-01-23,2
00323292,Politics & Society,2026-01-23,0
00333298,Public Administration,2026-01-23,2
00333352,Public Administration Review,2026-01-23,4
0033362X,Public Opinion Quarterly,2026-01-23,1
00335533,Quarterly Journal of Economics,2026-01-23,3
00346527,Review of Economic Studies,2026-01-23,2
00346535,Review of Economics and Statistics,2026-01-23,16
00368075,Science,2026-01-23,1
00377732,Social Forces,2026-01-23,8
00438871,World Politics,2026-01-23,0
00472727,Journal of Public Economics,2026-01-23,2
00483915,Philosophy & Public Affairs,2026-01-23,2
00491241,Sociological Methods & Research,2026-01-23,0
00703370,Demography,2026-01-23,0
00811750,Sociological Methodology,2026-01-23,0
00905917,Political Theory,2026-01-23,0
00925853,American Journal of Political Science,2026-01-23,0
00936502,Communication Research,2026-01-23,1
00987921,Population and Development Review,2026-01-23,0
01402382,West European Politics,2026-01-23,0
01419870,Ethnic and Racial Studies,2026-01-23,3
01622889,International Security,2026-01-23,0
0162895X,Political Psychology,2026-01-23,0
0190292X,Policy Studies Journal,2026-01-23,5
01909320,Political Behavior,2026-01-23,3
01979183,International Migration Review,2026-01-23,7
02613794,Electoral Studies,2026-01-23,1
02664658,Economic Policy,2026-01-23,0
02667215,European Sociological Review,2026-01-23,1
03044076,Journal of Econometrics,2026-01-23,7
03044130,European Journal of Political Research,2026-01-23,2
03055736,Policy and Politics,2026-01-23,1
03600572,Annual Review of Sociology,2026-01-23,0
03629805,Legislative Studies Quarterly,2026-01-23,2
0734306X,Journal of Labor Economics,2026-01-23,0
07352751,Sociological Theory,2026-01-23,0
08953309,Journal of Economic Perspectives,2026-01-23,0
09516328,Journal of Refugee Studies,2026-01-23,1
09521895,Governance,2026-01-23,2
09593780,Global Environmental Change: Human and Policy Dimensions,2026-01-23,1
09626298,Political Geography,2026-01-23,0
09638016,Journal of Political Philosophy,2026-01-23,0
09644016,Environmental Politics,2026-01-23,5
09692290,Review of International Political Economy,2026-01-23,2
10455736,Journal of Democracy,2026-01-23,0
10471987,Political Analysis,2026-01-23,0
10490965,PS: Political Science & Politics,2026-01-23,0
10531858,Journal of Public Administration Research and Theory,2026-01-23,0
10584609,Political Communication,2026-01-23,2
